Timestamp,Player_ID,Technical_Score,Velocity_Score,Remark,Suggested_Fix
0:00:10.794481,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:10.794481,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:10.861946,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:10.861946,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:10.861946,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:10.929412,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:10.929412,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:10.929412,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:10.996877,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:10.996877,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:10.996877,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.064343,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.064343,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.064343,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.131808,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.131808,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.131808,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.199274,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.199274,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.199274,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.266739,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.266739,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.266739,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.334205,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.334205,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.334205,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.401670,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.401670,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.401670,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.469136,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.469136,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.469136,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.536601,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.536601,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.536601,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.604067,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.604067,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.604067,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.671532,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.671532,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.671532,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.738998,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.738998,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.738998,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.806463,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.806463,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.806463,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.873929,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.873929,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.873929,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.941394,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.941394,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:11.941394,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.008860,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.008860,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.008860,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.076325,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.076325,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.076325,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.143791,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.143791,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.143791,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.211256,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.211256,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.211256,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.278722,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.278722,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.278722,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.346187,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.346187,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.346187,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.413653,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.413653,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.413653,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.481118,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.481118,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.481118,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.548584,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.548584,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.548584,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.616049,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.616049,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.616049,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.683515,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.683515,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.683515,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.750980,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.750980,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.750980,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.818446,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.818446,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.818446,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.885911,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.885911,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.885911,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.953377,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.953377,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:12.953377,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.020842,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.020842,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.020842,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.088308,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.088308,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.088308,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.155773,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.155773,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.155773,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.223239,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.223239,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.223239,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.290704,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.290704,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.290704,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.358170,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.358170,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.358170,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.425635,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.425635,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.425635,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.493101,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.493101,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.493101,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.560566,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.560566,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.560566,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.628032,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.628032,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.628032,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.695497,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.695497,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.695497,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.762963,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.762963,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.762963,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.830428,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.830428,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.830428,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.897894,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.897894,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.897894,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.965359,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.965359,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:13.965359,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.032825,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.032825,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.032825,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.100290,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.100290,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.100290,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.167756,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.167756,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.167756,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.235221,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.235221,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.235221,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.302687,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.302687,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.302687,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.370153,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.370153,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.370153,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.437618,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.437618,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.437618,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.505084,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.505084,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.505084,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.572549,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.572549,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.572549,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.640015,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.640015,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.640015,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.707480,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.707480,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.707480,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.774946,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.774946,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.774946,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.842411,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.842411,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.842411,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.909877,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.909877,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.909877,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.977342,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.977342,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:14.977342,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.044808,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.044808,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.044808,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.112273,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.112273,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.112273,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.179739,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.179739,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.179739,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.247204,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.247204,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.247204,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.314670,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.314670,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.314670,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.382135,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.382135,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.382135,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.449601,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.449601,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.449601,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.517066,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.517066,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.517066,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.584532,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.584532,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.584532,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.651997,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.651997,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.651997,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.719463,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.719463,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.719463,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.786928,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.786928,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.786928,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.854394,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.854394,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.854394,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.921859,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.921859,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.921859,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.989325,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.989325,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:15.989325,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.056790,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.056790,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.056790,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.124256,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.124256,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.124256,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.191721,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.191721,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.191721,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.259187,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.259187,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.259187,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.326652,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.326652,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.326652,Academy Player #3,81,19.8,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.394118,Rahul Sharma,92,28.5,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
0:00:16.394118,Sagnik Guha,88,24.2,DRIBBLING_PERFECTION,Maintained brilliant execution posture vectors.
